,Brand,Date,Name,Product ID,Rating,Review,Review Title,Source,Usefulness
0,Braun,"January 20, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"Works well.  Present for parents, they like it.",Happy,Amazon,0
1,Braun,"January 20, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,Easy to use coffee maker!,Great Value,Amazon,0
2,Braun,"January 16, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,"Worked fine for about 3-4 months, no issues during that time. Then for whatever reason the buttons melted into each other over the span of about 2 weeks and now you can't push anything. The machine is now useless.",Very quickly stopped working entirely,Amazon,0
3,Braun,"January 5, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Grandson loved this for his 1st apartment!!,He loves it !!!,Amazon,0
4,Braun,"January 5, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,"It makes a good pot of coffee, and it does it pretty quick.  That is all you can ask from a coffee maker. Also, I do like the fact that it indicates when it needs to be cleaned.",It makes a good pot of coffee.,Amazon,0
5,Braun,"January 2, 2019","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,2,Overflows very easily when you are trying to brew a larger pot of coffee.,Good for 8 cups or below.,Amazon,0
6,Braun,"December 27, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,So far so good! Love it.,Easy to use,Amazon,0
7,Braun,"December 22, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"My son likes the coffee strong in the morning.  Needless to say, this unit truly delivers a very nice cup of coffee.  Water level a little hard to see, but not a problem.  Easy to clean or add to the dishwasher.",Lovin' my coffeemaker!,Amazon,0
8,Braun,"December 20, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,No paper filters and makes great coffee. Easy clean up too.,Great value for the cost,Amazon,0
9,Braun,"December 20, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,It does not beep when coffee is done. That was my alarm with the old one,Coffee is hot which is good,Amazon,0
10,Braun,"December 18, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,"First, the good news: I like pretty much everything about this coffee maker. Daily, I use about 5 'measuring' cups of filtered water to go with a good 5 tablespoons of high-quality coffee beans that I grind separately. This produces about 3 generic size coffee cups of finished coffee. Plus, it's big enough for having company. Quickly, efficiently, delicious. I periodically clean it with a combination of water and vinegar. Note to first time users: When separating the carafe's lid from the pot for cleaning, there's no need to muscle up on it. Simply pull the front up and gently wiggle it back and forth. It will separate on its own. The bad news:  And this is all post-purchase oriented. When I bought the white version in October, 2018, it was $80. Which is fine. As of now, slightly over 2 months later, its going for around $60 - $65. Which is great. But the replacement GLASS carafe (part # BRSC005) goes for around $25 pretty much standard anywhere. That's just under half the total cost of a new coffee maker - same model.  RIDICULOUS, considering that replacing a glass carafe is a matter of 'when', not 'if'. Additionally, new replacement charcoal filters are disproportionately high priced as well. Having said all that, I'd buy it again. But the replacement parts are a rip.",Good news. Some bad news. Model KF6050WH.,Amazon,0
11,Braun,"December 18, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,I really like this coffee pot and the coffee tastes great,Nice style,Amazon,0
12,Braun,"December 17, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"High quality, attractive and easy to use.",Love. Would buy again.,Amazon,1
13,Braun,"December 17, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Braun is noted for the excellent taste they provide with any coffee.  I have been using them exclusively for 35 years.,Exactly the Product shown. Excellent value.,Amazon,0
14,Braun,"December 16, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Great,Great,Amazon,0
15,Braun,"December 15, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,"If you click on the PDF concerning product warranty as it's listed in the description, it states that there's a 3 year warranty but the documentation included with the item states that there is only a 2 year warranty and that no other warranties expressed or implied supersede. As to the coffee maker itself, it seems to work well but I've had it only a few days so time will tell...",Beware Warranty,Amazon,0
16,Braun,"December 13, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Make very good coffee. Also not too big for my counter. Love the easy way it cleans when it’s ready for cleaning,Awesome coffee,Amazon,0
17,Braun,"December 11, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"The only problem with this coffee maker is that I've been drinking way too much coffee :) Love how it looks in my kitchen, love everything about it.",Great looking + Great coffee + Easy to clean,Amazon,0
18,Braun,"December 7, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,"I had a Braun coffee maker for over 20 years, and it finally needed to be replaced. I tried this model and then went to other makers before realizing that they are all manufactured for SPEED instead of proper brewing for strength and richness. This is presumably to compete with the K-cup brands. If you are looking for full-flavored coffee that brews a little longer or has options for strength, then do not buy this maker. You will be severely disappointed and after trying a Mr. Coffee and a Black and Decker as well, I am thoroughly concerned that I may not be able to get what I want without spending well over 100.00.",WEAK Coffee,Amazon,0
19,Braun,"December 6, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,3,"It’s great, coffee maker as per usual really, nothing particularly sets it apiary aside from being attractive, well made and reliable. Only negative is it doesn’t keep the coffee hot for long enough. Shuts it self off waaaaaaayyyyyy tooo soon, so only make what you can drink In an hour.",Drink fast,Amazon,1
20,Braun,"November 30, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"I used the old style small Braun coffee maker (10 cup) for decades & it still makes great coffee, but my machine is old & when i looked for a new one I was sad that the original model is no longer available in the US.  I tried two other brands of coffee makers (Cuisnart & Black & Decker) and both made coffee that tasted like dishwater, & the Cuisinart overflowed the filter, making the grinds flow into the pot.  Then i found this new Braun and am very happy with it, makes good coffee!  Also I like the programmable feature.",Love this coffee maker!,Amazon,0
21,Braun,"November 30, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"It is pure pleasure to have a coffee maker function so well, plus it comes in white.  After several miserable experiences with my costly Bonavita perking coffee all over the counter, I found this Braun.  It's versatile, makes both large and small pots deliciously, and simple to operate.  A good, reliable value, so glad Braun went back into selling coffee makers.",Braun coffee maker is the Best!,Amazon,0
22,Braun,"November 29, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,I got this because my basic coffee pot stopped working. It was easy to set up and easy to use. Coffee is quick and brews well. Exactly what you would think. It looks nice on the counter and I am very happy with this.,Great Easy to Use Pot,Amazon,0
23,Braun,"November 29, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Love the new pot. Simple to use and has many features. :0),Easy to use,Amazon,0
24,Braun,"November 27, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,I love it!,"My first coffee maker , I love it!",Amazon,0
25,Braun,"November 27, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"Received my Braun 6050 yesterday.  Very pleased with it.  After reading reviews I almost did not buy it after one reviewer said there was no serial number on it.  Mine does have a serial # on the bottom & Braun official site shows this same coffeemaker for $150.00.  This is not my first Braun, I do like the quality and wonderful tasting coffee.Can't go wrong onthe $63.96 Amazon price.",makes really good coffee,Amazon,1
26,Braun,"November 23, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,2,"The coffee maker looked really nice & brewed easily enough but the lid on the carafe is very loose & the gap where you pour the cofee wide with no anti-spill protection, so everytime you pour the coffee, unless you’re extremely careful & pour gradually with a small stream, there’s ton of coffee spilling all over the place, huge mess & waste of coffee. returning it now",be careful,Amazon,1
27,Braun,"November 23, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,4,"Looks good, works good","Looks good, works great",Amazon,0
28,Braun,"November 13, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,2,"I pay a premium for light/medium small batch roasts and no matter what I do to grind size or “1-4” option the machine burns out the sweetness and fruit notes I can usually get. Further, I broke the carafe while cleaning it.  Its way too fragile.  While seeking support from braun I was redirected to DeLonghi, since braun licsenses out the brand.  That was just a further disappointment to me, was hoping for a better experience associated with German products.  I feel that the price warrented such.",Carafe is fragile.  Burner and brew temp are too hot.,Amazon,2
29,Braun,"November 10, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Nice product,Gr8,Amazon,0
30,Braun,"November 9, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Working great! had some troubles with delivery though,So far so good,Amazon,0
31,Braun,"November 4, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Beautiful coffeemaker.  Makes good coffee. Unfortunately I went back to my Keurig Keeping the pot for company.,Cone filter makes good coffee.,Amazon,0
32,Braun,"October 29, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,3,"This is a pretty great coffee maker.  It is very nice looking.  Braun makes very nice items and this is no exception. Things I like?:  I like the overall footprint.  The looks with the great, green and white are appealing.  The overall quality is quite nice.  The build is quite good for what would be expected for this price point.  The carafe is glass as is haul for this price point.  Good controls.  Fairly easy to read.  This has the usual controls one would expect, including 'brew'! Things I dislike?:  I wonder about the longevity of the heating pad (usually these breakdown after a while).  The WORST thing about this machine is the stupid way in which there is no window to see how much water is in the reservoir.  I mean yes, I can look over the top and see a plastic ladder, but this presumes a certain height, it presumes a certain cabinet that this would make sense to do this on, and finally, it assumes enough light and cognitive ability early in the morning pre-coffee makes this possible.  Plus, asking you the user to unclog the machine before replacing the water is kind if a bad design flaw. Overall:  There is a lot to like here.  I love the look.  I love the way this is made.  But I detest the design flaw of not having a window to see how much water is in the reservoir.  I give this three stars because of this flaw.  I would rather not because I like this machine.  This should be reimagined in some way,  In the words of Dr. Evil  'All I wanted was a freakin coffee machine with a little window on the side!  Is that too much to ask?'  Apparently here is was.  Darn.",Great looking great use but one SERIOUS flaw.  Why?,Amazon,1
33,Braun,"October 29, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,I looked around for awhile before buying. I been using it for a month now trouble free and like the features.,Good Product,Amazon,0
34,Braun,"October 27, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"Looks nice on the counter in my white kitchen and is easy to use. Takes about 10 min to brew a full pot, so that was an adjustment from my former Bunn, which only took 3-4 min. However, you can pre-program this pot to have coffee ready when you get up in the morning, which is nice and an upgrade from the Bunn. The auto-off was a bit of a mystery at first - the pot automatically shuts off after two hours (another upgrade from the Bunn and great for most mornings), but on weekend mornings,we wanted it to stay on longer.  You’ve got to read the directions to figure out how to accomplish this - program the auto off for up to 5 hours and then hit the button when you want to extend the time, so they could’ve made that feature a little easier (e.g. giving us an option to simply turn the warmer on manually).  But, overall, I really like this pot.",Looks great/ easy to use,Amazon,1
35,Braun,"October 26, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"Very good coffee maker. If you make more than 3 cups at a time, be careful it doesn't overflow from the coffee area, as it could ruin it. I would buy it again.",Makes 3 cups max at a time.,Amazon,0
36,Braun,"October 22, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,"Like: 1. the 'look': wanted white/stainless as it sits in front of a new white glass backsplash 2. footprint is nice (height/width) 3. all-glass carafe: most white ones have plastic around top of carafe, which I thought would get discolored over time Dislike: 1. doesn't keep the coffee hot enough, and no temp adjustment exists 2. no brew strength adjustment 3. filter basket fins are too closely spaced: no way to dry them quickly, so unless you want to spend a LOT of time (NOT) - it has to set out on the counter in order to dry 4. showerhead gets covered with coffee grounds, and like the basket fins - the holes are so small and tightly spaced that it's impossible to clean (I use the recommended amt of coffee: 1 T/cup). I have found that it's worse when using the gold filter - so tried paper: still a problem... just a lesser one 5. carafe lid hinge is very flimsy... expect it to break every time I remove the lid I've always had Cuisinarts and they are much superior, in my opinion. Have always had black ones... this is the first time I was looking for this color - and didn't like their 'white' design. This Braun 'looks' good, but I'm very sorry I got it and wish I'd returned it.",Least favorite coffeemaker I've owned... wish I'd gotten another Cuisinart!,Amazon,4
37,Braun,"October 21, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,Water not hot. Spills when pouring.,Nope.,Amazon,0
38,Braun,"October 21, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"It's a great addition to our new home! Plus it matches our stainless steel appliances as well as our white subway tile back splash.  (this model is white & silver)  It comes with a cool filter, but I ended up stocking up & buying more filters to have on hand.  I would definitely recommend this Coffee Maker!",Braun knows Best!,Amazon,0
39,Braun,"October 18, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,2,"Accidently broke the glass carafe after a couple weeks of use.  Contacted Braun and they do not support this part.  Can not find one anywhere.  Bought a universal carafe, works ok and drips on burner.  Thanks Braun.",nice coffee maker,Amazon,3
40,Braun,"October 8, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,it started leaking almost immediately inside and seeped out the bottom cover.,don't buy one,Amazon,0
41,Braun,"October 7, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,"Near the end of the brew cycle, this coffeemaker makes popping noises that are loud enough to frighten the two year old.  At times when brewing, the coffee does not drip into the carafe, but back up into the machine.  First Braun that has given us such trouble!",Popping noises and stops brewing,Amazon,2
42,Braun,"October 6, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Nice hot coffee as dark as you like,Five Stars,Amazon,0
43,Braun,"October 4, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,"This is a great looking coffee pot and it makes great coffee. Love all the features and it is easy to use. No spills when filling the machine (unless you try to dump it all at once, but who does that). So far the plastic lid and container that holds the coffee grounds do not get stained. Hated that on my other pot, but it was old. My wife doesn't drink coffee (drinks tea) but she loves the way the pot looks on our counter. Plus it is white and matches other appliances.",I love it,Amazon,0
44,Braun,"October 2, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,5,Makes great coffee.  The only problem is that it’s hard to see the amount of water is being added to the water chamber.,It makes hot coffee.,Amazon,0
45,Braun,"September 30, 2018","Braun KF6050WH BrewSense Drip Coffee Maker, White",B07CPJF2BG,1,Was broken when I received it. Sent back. Did not reorder,Mine was broken when received,Amazon,1
